,height,link,weight
1123,6-3,/players/j/jamesje01.shtml,195lb
1124,5-10,/players/j/jarvipa01.shtml,180lb
1125,6-2,/players/j/jonescl02.shtml,185lb
1126,5-10,/players/j/jonesst01.shtml,175lb
1127,6-2,/players/j/joycemi01.shtml,193lb
1128,6-0,/players/k/kennejo03.shtml,185lb
1129,5-9,/players/k/kenwodi01.shtml,170lb
1130,6-0,/players/k/knowlda01.shtml,180lb
1131,6-1,/players/k/kopacge01.shtml,195lb
1132,6-3,/players/k/koscoan01.shtml,205lb
1133,6-6,/players/k/krollga01.shtml,220lb
1134,6-0,/players/l/lachema01.shtml,185lb
1135,6-3,/players/l/lashefr01.shtml,190lb
1136,6-5,/players/l/leemi01.shtml,220lb
1137,5-11,/players/l/leonhda01.shtml,165lb
1138,6-0,/players/l/lewisal01.shtml,170lb
1139,6-1,/players/l/lindbpa01.shtml,185lb
1140,6-1,/players/l/longje01.shtml,200lb
1141,6-1,/players/l/loughla01.shtml,190lb
1142,5-11,/players/l/lundgo01.shtml,170lb
1143,6-2,/players/m/marenle01.shtml,200lb
1144,6-0,/players/m/martima01.shtml,170lb
1145,6-4,/players/m/mathene01.shtml,195lb
1146,6-0,/players/m/mccarti01.shtml,183lb
1147,5-10,/players/m/mcguimi01.shtml,170lb
1148,6-2,/players/m/millejo03.shtml,210lb
1149,6-2,/players/m/moorear01.shtml,190lb
1150,6-2,/players/m/morrijo06.shtml,195lb
1151,6-1,/players/p/phillad01.shtml,175lb
1152,6-4,/players/p/powelbo01.shtml,230lb
1153,6-0,/players/p/priceji01.shtml,192lb
1154,6-5,/players/r/raffoal01.shtml,210lb
1155,6-3,/players/r/reeseri01.shtml,185lb
1156,6-2,/players/r/reynoto01.shtml,190lb
1157,5-11,/players/r/ribande01.shtml,165lb
1158,6-3,/players/r/rodriro01.shtml,185lb
1159,6-2,/players/r/roofph01.shtml,190lb
1160,5-11,/players/r/rosepe01.shtml,192lb
1161,6-1,/players/r/rustedi01.shtml,175lb
1162,6-2,/players/r/ryanmi02.shtml,205lb
1163,5-11,/players/s/sandeke01.shtml,168lb
1164,5-10,/players/s/saverbo01.shtml,160lb
1165,6-2,/players/s/schleru01.shtml,175lb
1166,6-0,/players/s/sembeca01.shtml,155lb
1167,6-1,/players/s/shamsar01.shtml,168lb
1168,6-2,/players/s/simsdu01.shtml,197lb
1169,5-11,/players/s/slaugst01.shtml,165lb
1170,5-9,/players/s/smithbe01.shtml,164lb
1171,5-11,/players/s/spiezed01.shtml,180lb
1172,6-0,/players/s/sproubo01.shtml,165lb
1173,6-0,/players/s/stahlla01.shtml,175lb
1174,5-11,/players/s/stephjo02.shtml,180lb
1175,6-1,/players/s/stottme01.shtml,178lb
1176,6-0,/players/s/sullijo07.shtml,195lb
1177,6-4,/players/s/sutheda01.shtml,169lb
1178,6-2,/players/t/talbofr01.shtml,195lb
1179,6-0,/players/t/toppiru01.shtml,185lb
1180,6-0,/players/t/torboje01.shtml,195lb
1181,6-0,/players/u/uphamjo01.shtml,180lb
1182,6-3,/players/v/vineyda01.shtml,195lb
1183,6-0,/players/w/wakefbi01.shtml,175lb
1184,6-4,/players/w/waslega01.shtml,190lb
1185,5-10,/players/w/watted01.shtml,183lb
1186,6-4,/players/w/weavefl01.shtml,195lb
1187,6-3,/players/w/wenzfr01.shtml,214lb
1188,6-2,/players/w/willhni01.shtml,190lb
1189,6-2,/players/w/wissmda01.shtml,178lb
1190,6-0,/players/w/woodwi01.shtml,180lb
1191,6-1,/players/w/wrighcl01.shtml,180lb
1192,6-1,/players/z/zelleba01.shtml,185lb
1193,5-11,/players/a/ageeto01.shtml,195lb
1194,5-11,/players/a/allendi01.shtml,187lb
1195,6-2,/players/a/alouje01.shtml,190lb
1196,6-1,/players/b/bailebo01.shtml,180lb
1197,6-1,/players/b/bailest01.shtml,194lb
1198,5-9,/players/b/beenefr01.shtml,155lb
1199,6-0,/players/b/bethebi01.shtml,175lb
1200,6-1,/players/b/billidi01.shtml,195lb
1201,6-0,/players/b/blassst01.shtml,165lb
1202,5-10,/players/b/bookebu01.shtml,170lb
1203,5-10,/players/b/boschdo01.shtml,160lb
1204,5-8,/players/b/bravoan01.shtml,150lb
1205,5-11,/players/b/breedda01.shtml,185lb
1206,6-0,/players/b/brownik01.shtml,190lb
1207,6-2,/players/b/brownby01.shtml,190lb
1208,5-11,/players/b/bucheje01.shtml,185lb
1209,5-10,/players/c/campabe01.shtml,160lb
1210,6-1,/players/c/campbda01.shtml,180lb
1211,6-2,/players/c/campisa01.shtml,210lb
1212,6-1,/players/c/cardico01.shtml,190lb
1213,6-2,/players/c/chartpe01.shtml,190lb
1214,6-0,/players/c/churcle01.shtml,190lb
1215,6-2,/players/c/ciminpe01.shtml,195lb
1216,6-3,/players/c/coltola01.shtml,200lb
1217,6-4,/players/c/coombda01.shtml,200lb
1218,6-1,/players/c/culleti01.shtml,185lb
1219,6-7,/players/d/davisbi01.shtml,215lb
1220,6-2,/players/d/dennido01.shtml,190lb
1221,6-3,/players/d/dobsopa01.shtml,190lb
1222,6-1,/players/d/dottega01.shtml,180lb
1223,6-2,/players/d/dowlida01.shtml,181lb
1224,6-2,/players/d/dukesto01.shtml,185lb
1225,6-2,/players/e/esteldi01.shtml,170lb
1226,5-9,/players/e/etherbo01.shtml,170lb
1227,5-7,/players/f/fazioer01.shtml,165lb
1228,6-3,/players/f/felskjo01.shtml,195lb
1229,6-0,/players/f/fisheto02.shtml,180lb
1230,6-0,/players/f/fitzmsh01.shtml,180lb
1231,6-2,/players/f/flavijo01.shtml,208lb
1232,6-0,/players/f/fletcto01.shtml,170lb
1233,6-1,/players/f/fregoji01.shtml,190lb
1234,6-4,/players/g/garibbo01.shtml,210lb
1235,6-0,/players/g/gerbege01.shtml,180lb
1236,6-5,/players/g/gilsoha01.shtml,195lb
1237,5-11,/players/g/gosgeji01.shtml,185lb
1238,5-10,/players/g/groteje01.shtml,185lb
1239,6-2,/players/h/haneyla01.shtml,195lb
1240,6-3,/players/h/hargast01.shtml,170lb
1241,5-11,/players/h/hartech01.shtml,165lb
1242,6-1,/players/h/heganmi01.shtml,188lb
1243,6-4,/players/h/heisero01.shtml,190lb
1244,6-3,/players/h/henrybi02.shtml,195lb
1245,5-8,/players/h/herrejo01.shtml,165lb
1246,6-2,/players/h/hiattja01.shtml,190lb
1247,6-1,/players/h/hilgeto01.shtml,187lb
1248,6-1,/players/h/holtgve01.shtml,183lb
1249,5-11,/players/h/hortowi01.shtml,209lb
1250,5-11,/players/h/hundlra01.shtml,170lb
1251,6-0,/players/j/jacksgr01.shtml,180lb
1252,5-10,/players/j/jaeckja01.shtml,170lb
1253,6-5,/players/j/jenkife01.shtml,205lb
1254,6-2,/players/j/jenkija01.shtml,195lb
1255,6-0,/players/j/johnsal01.shtml,205lb
1256,6-1,/players/j/johnsfr03.shtml,155lb
1257,6-0,/players/j/jonescl01.shtml,185lb
1258,6-0,/players/j/josepdu01.shtml,190lb
1259,6-1,/players/k/kessido01.shtml,170lb
1260,6-2,/players/k/koosmje01.shtml,205lb
1261,6-0,/players/k/kubiate01.shtml,175lb
1262,6-2,/players/l/landibi01.shtml,178lb
1263,6-2,/players/l/lanieha01.shtml,180lb
1264,6-0,/players/l/lefebji01.shtml,180lb
1265,5-11,/players/l/lockero01.shtml,168lb
1266,6-5,/players/l/lonboji01.shtml,200lb
1267,6-4,/players/l/lovripe01.shtml,200lb
1268,6-2,/players/m/maclebi01.shtml,190lb
1269,6-0,/players/m/magripe01.shtml,195lb
1270,6-0,/players/m/martijo04.shtml,178lb
1271,6-5,/players/m/mcdowsa01.shtml,190lb
1272,6-3,/players/m/mcmulke01.shtml,190lb
1273,5-11,/players/m/mcnalda01.shtml,185lb
1274,6-1,/players/m/morehda01.shtml,185lb
1275,5-11,/players/m/murphda04.shtml,185lb
1276,5-11,/players/n/napolda01.shtml,190lb
1277,6-6,/players/n/nashco01.shtml,220lb
1278,6-3,/players/n/newmafr01.shtml,180lb
1279,6-2,/players/n/niesoch01.shtml,185lb
1280,5-8,/players/n/normafr01.shtml,155lb
1281,5-10,/players/n/nymanje01.shtml,165lb
1282,5-8,/players/p/parkebi01.shtml,168lb
1283,6-2,/players/p/penajo01.shtml,190lb
1284,5-11,/players/p/perazlu01.shtml,185lb
1285,6-2,/players/p/perezto01.shtml,175lb
1286,6-2,/players/p/peterca01.shtml,195lb
1287,6-0,/players/p/peterfr01.shtml,185lb
1288,5-8,/players/p/phoebto01.shtml,185lb
1289,6-2,/players/p/pointaa01.shtml,185lb
1290,6-2,/players/p/purdijo01.shtml,185lb
1291,6-1,/players/q/queenme02.shtml,189lb
1292,5-9,/players/r/raudmbo01.shtml,185lb
1293,6-6,/players/r/reedro01.shtml,215lb
1294,6-3,/players/r/riosju01.shtml,185lb
1295,6-4,/players/r/roberda04.shtml,180lb
1296,6-3,/players/r/rolanji01.shtml,175lb
1297,6-0,/players/r/rookeji01.shtml,195lb
1298,6-1,/players/s/scheiri01.shtml,180lb
1299,6-3,/players/s/schneda01.shtml,170lb
1300,6-2,/players/s/sevcijo01.shtml,205lb
1301,6-3,/players/s/sheast01.shtml,215lb
1302,6-2,/players/s/shockco01.shtml,200lb
1303,6-3,/players/s/siskto01.shtml,195lb
1304,6-1,/players/s/sparmjo01.shtml,190lb
1305,5-10,/players/s/staehma01.shtml,165lb
1306,6-1,/players/s/stanlmi01.shtml,185lb
1307,6-2,/players/s/stonero02.shtml,185lb
1308,6-2,/players/t/tayloch02.shtml,195lb
1309,6-1,/players/u/umbacar01.shtml,180lb
1310,6-6,/players/u/upshace01.shtml,205lb
1311,6-0,/players/w/webstra02.shtml,185lb
1312,6-3,/players/w/whillja01.shtml,195lb
1313,6-2,/players/w/wilsobi03.shtml,195lb
1314,6-0,/players/w/wojcijo01.shtml,175lb
1315,6-0,/players/w/wolfwa01.shtml,191lb
1316,6-2,/players/w/woodwwo01.shtml,180lb
1317,5-10,/players/w/wynnji01.shtml,160lb
1318,6-3,/players/a/adamsdo01.shtml,185lb
1319,6-0,/players/a/adlesda01.shtml,187lb
1320,6-3,/players/a/allenro01.shtml,205lb
1321,5-9,/players/a/alomasa01.shtml,140lb
1322,6-3,/players/a/andremi01.shtml,195lb
1323,6-3,/players/a/arciajo01.shtml,170lb
1324,6-2,/players/a/arlicdo01.shtml,185lb
1325,6-2,/players/b/barnoed01.shtml,195lb
1326,6-4,/players/b/billija01.shtml,195lb
1327,6-1,/players/b/blasiwa01.shtml,185lb
1328,6-2,/players/b/blefacu01.shtml,195lb
1329,6-4,/players/b/bollogr01.shtml,183lb
1330,5-11,/players/b/brilene01.shtml,195lb
1331,6-1,/players/b/brownja01.shtml,195lb
1332,5-7,/players/b/brownra02.shtml,170lb
1333,5-11,/players/b/burgmto01.shtml,185lb
1334,6-0,/players/c/campbji02.shtml,205lb
1335,5-10,/players/c/cardejo02.shtml,150lb
1336,5-10,/players/c/clarkro02.shtml,175lb
1337,6-2,/players/c/clostal01.shtml,190lb
1338,6-4,/players/c/cosmaji01.shtml,211lb
1339,6-2,/players/c/culvege01.shtml,185lb
1340,6-2,/players/d/darwibo01.shtml,190lb
1341,5-10,/players/d/davisbr02.shtml,165lb
1342,6-2,/players/d/degermi01.shtml,178lb
1343,6-0,/players/d/derrimi01.shtml,190lb
1344,6-5,/players/d/dickepa01.shtml,195lb
1345,6-2,/players/d/dilauja01.shtml,185lb
1346,5-10,/players/d/dillost01.shtml,160lb
1347,5-11,/players/d/donaljo01.shtml,160lb
1348,6-5,/players/e/edmonpa01.shtml,195lb
1349,6-3,/players/e/epstemi01.shtml,230lb
1350,6-1,/players/e/etchean01.shtml,190lb
1351,6-0,/players/f/fernafr01.shtml,185lb
1352,6-1,/players/f/floydbo01.shtml,180lb
1353,6-0,/players/f/foyjo01.shtml,215lb
1354,6-3,/players/g/garread01.shtml,185lb
1355,6-2,/players/g/gebhabo01.shtml,210lb
1356,6-2,/players/g/gelnajo01.shtml,185lb
1357,6-5,/players/g/gleasro01.shtml,220lb
1358,6-1,/players/g/grayda01.shtml,190lb
1359,6-0,/players/g/griffde01.shtml,168lb
1360,6-2,/players/g/guindbo01.shtml,185lb
1361,5-9,/players/g/gutiece01.shtml,155lb
1362,6-0,/players/h/hardiji01.shtml,175lb
1363,6-0,/players/h/harribi04.shtml,175lb
1364,6-1,/players/h/hillejo01.shtml,185lb
1365,6-0,/players/h/hoffmjo01.shtml,190lb
1366,5-10,/players/h/hopkiga01.shtml,198lb
1367,6-2,/players/h/howarbr01.shtml,180lb
1368,5-11,/players/h/hriniwa01.shtml,180lb
1369,6-3,/players/j/johnto01.shtml,180lb
1370,6-4,/players/j/johnsbo03.shtml,220lb
1371,6-1,/players/j/johnsda02.shtml,170lb
1372,6-3,/players/j/johnsje01.shtml,200lb
1373,6-1,/players/j/jonesda03.shtml,180lb
1374,6-5,/players/j/joycedi01.shtml,225lb
1375,6-2,/players/k/kellero01.shtml,200lb
1376,6-2,/players/k/klagefr01.shtml,185lb
1377,6-0,/players/k/krausle02.shtml,175lb
1378,6-3,/players/k/kurtzha01.shtml,205lb
1379,6-1,/players/l/lazarda01.shtml,190lb
1380,5-10,/players/l/llenawi01.shtml,165lb
1381,5-11,/players/l/lookbr01.shtml,183lb
1382,6-3,/players/l/lopezma01.shtml,195lb
1383,6-1,/players/m/manniji02.shtml,185lb
1384,6-1,/players/m/marshda01.shtml,182lb
1385,5-10,/players/m/marshmi01.shtml,180lb
1386,6-1,/players/m/matchto01.shtml,173lb
1387,5-10,/players/m/mayda01.shtml,186lb
1388,6-2,/players/m/mayje01.shtml,190lb
1389,6-3,/players/m/mayle01.shtml,195lb
1390,5-10,/players/m/mccalbr01.shtml,170lb
1391,6-3,/players/m/mcdonda01.shtml,215lb
1392,6-0,/players/m/mcginda01.shtml,185lb
1393,6-1,/players/m/mcgloji01.shtml,185lb
1394,6-3,/players/m/merriji01.shtml,175lb
1395,6-2,/players/m/milesji01.shtml,210lb
1396,5-11,/players/m/millafe01.shtml,172lb
1397,6-3,/players/m/mitchbo02.shtml,185lb
1398,6-5,/players/m/moelljo01.shtml,192lb
1399,5-11,/players/m/monteau01.shtml,180lb
1400,5-5,/players/m/montral01.shtml,158lb
1401,6-1,/players/m/mooreba01.shtml,190lb
1402,5-11,/players/m/moralri01.shtml,170lb
1403,5-7,/players/m/morgajo02.shtml,160lb
1404,6-2,/players/m/murreiv01.shtml,195lb
1405,6-4,/players/m/musgrde01.shtml,188lb
1406,6-2,/players/n/nolddi01.shtml,190lb
1407,6-4,/players/n/noriejo01.shtml,185lb
1408,6-3,/players/o/olivebo01.shtml,205lb
1409,6-1,/players/o/osteeda01.shtml,170lb
1410,5-11,/players/p/parrisa01.shtml,185lb
1411,6-4,/players/p/patteda02.shtml,192lb
1412,5-11,/players/p/pattima01.shtml,180lb
1413,6-4,/players/p/peppedo01.shtml,215lb
1414,6-0,/players/p/petrori01.shtml,175lb
1415,6-1,/players/p/pfeilbo01.shtml,180lb
1416,6-0,/players/p/pinielo01.shtml,182lb
1417,6-3,/players/r/rathfr01.shtml,200lb
1418,6-2,/players/r/reamsle01.shtml,175lb
1419,6-3,/players/r/reichri01.shtml,210lb
1420,5-10,/players/r/retteme01.shtml,190lb
1421,6-2,/players/r/roberje01.shtml,205lb
1422,6-2,/players/r/robinbi02.shtml,189lb
1423,6-1,/players/r/romovi01.shtml,180lb
1424,5-11,/players/s/schaapa01.shtml,165lb
1425,6-4,/players/s/schmeal01.shtml,210lb
1426,5-11,/players/s/selmadi01.shtml,160lb
1427,6-2,/players/s/shellji01.shtml,200lb
1428,6-4,/players/s/simpsdi01.shtml,176lb
1429,5-11,/players/s/staneal01.shtml,190lb
1430,6-2,/players/s/stephje01.shtml,185lb
1431,5-9,/players/s/suareke01.shtml,175lb
1432,5-11,/players/s/suklaed01.shtml,170lb
1433,5-8,/players/t/theobro01.shtml,165lb
1434,6-2,/players/t/turneke01.shtml,190lb
1435,6-0,/players/v/verbajo01.shtml,155lb
1436,6-0,/players/v/vonhobr01.shtml,187lb
1437,6-2,/players/v/vossbi01.shtml,160lb
1438,6-2,/players/w/walkelu01.shtml,190lb
1439,6-0,/players/w/warneja03.shtml,180lb
1440,6-0,/players/w/whitast01.shtml,180lb
1441,6-1,/players/w/whitbbi01.shtml,190lb
1442,5-10,/players/w/whitero01.shtml,160lb
1443,6-2,/players/w/wickefl01.shtml,175lb
1444,5-10,/players/w/williji03.shtml,170lb
1445,5-6,/players/w/williwa02.shtml,165lb
1446,6-2,/players/w/williro01.shtml,185lb
1447,5-10,/players/w/woodsro01.shtml,168lb
1448,6-3,/players/w/wynnebi02.shtml,205lb
1449,5-11,/players/y/yellela01.shtml,190lb
1450,6-5,/players/a/acosted01.shtml,215lb
1451,6-2,/players/b/bahnsst01.shtml,185lb
1452,5-10,/players/b/bakerfr02.shtml,180lb
1453,5-10,/players/b/balesle01.shtml,165lb
1454,6-0,/players/b/bandosa01.shtml,195lb
1455,6-1,/players/b/belanma01.shtml,170lb
1456,5-11,/players/b/bertafr01.shtml,177lb
1457,6-5,/players/b/bibbyji01.shtml,235lb
1458,6-0,/players/b/blairpa01.shtml,168lb
1459,6-3,/players/b/blatest01.shtml,200lb
1460,6-2,/players/b/bosmadi01.shtml,205lb
1461,5-11,/players/b/bradfbu01.shtml,170lb
1462,6-2,/players/b/breedha01.shtml,200lb
1463,6-1,/players/b/briggjo02.shtml,190lb
1464,6-1,/players/b/brinkch01.shtml,185lb
1465,6-5,/players/b/brittji02.shtml,225lb
1466,6-1,/players/b/brossfr01.shtml,180lb
1467,6-2,/players/b/brownol02.shtml,178lb
1468,6-4,/players/c/calmudi01.shtml,187lb
1469,6-0,/players/c/campaji01.shtml,195lb
1470,6-1,/players/c/campbjo02.shtml,175lb
1471,6-4,/players/c/carltst01.shtml,210lb
1472,6-2,/players/c/coggifr01.shtml,187lb
1473,5-11,/players/c/coletch01.shtml,190lb
1474,5-10,/players/c/colpadi01.shtml,182lb
1475,5-10,/players/c/comerwa01.shtml,175lb
1476,5-10,/players/c/comptmi01.shtml,180lb
1477,6-4,/players/d/dobsoch01.shtml,200lb
1478,5-9,/players/d/doylede01.shtml,175lb
1479,5-11,/players/d/driscji01.shtml,175lb
1480,5-10,/players/f/faireji01.shtml,190lb
1481,5-11,/players/f/ferrami01.shtml,175lb
1482,6-0,/players/f/fioremi01.shtml,175lb
1483,5-11,/players/f/fuentti01.shtml,175lb
1484,6-1,/players/f/fulleve01.shtml,170lb
1485,6-1,/players/g/gardnro01.shtml,176lb
1486,6-3,/players/g/gastoci01.shtml,190lb
1487,6-2,/players/g/grangwa01.shtml,165lb
1488,5-10,/players/g/guinnsk01.shtml,180lb
1489,6-0,/players/h/haguejo01.shtml,195lb
1490,6-2,/players/h/hairsjo01.shtml,200lb
1491,6-2,/players/h/harmote01.shtml,180lb
1492,5-11,/players/h/harrebu01.shtml,160lb
1493,6-0,/players/h/haydeha01.shtml,190lb
1494,6-0,/players/h/hibbsji01.shtml,190lb
1495,6-2,/players/h/hodgego01.shtml,185lb
1496,6-1,/players/h/holmaga01.shtml,200lb
1497,6-0,/players/h/holtji01.shtml,180lb
1498,6-3,/players/h/hortoto01.shtml,210lb
1499,5-10,/players/h/hovlest01.shtml,188lb
1500,5-9,/players/j/jacksso01.shtml,150lb
1501,6-3,/players/j/jastela01.shtml,190lb
1502,6-1,/players/j/jeterjo01.shtml,180lb
1503,6-0,/players/k/kelleto01.shtml,190lb
1504,6-1,/players/k/kellypa01.shtml,185lb
1505,6-1,/players/k/kingha01.shtml,200lb
1506,5-11,/players/k/kirkped01.shtml,195lb
1507,6-2,/players/k/klimkro01.shtml,190lb
1508,6-3,/players/k/kraneed01.shtml,205lb
1509,6-0,/players/l/larusto01.shtml,175lb
1510,6-1,/players/l/lambra01.shtml,170lb
1511,5-11,/players/l/larosvi01.shtml,180lb
1512,6-0,/players/l/lerscba01.shtml,175lb
1513,6-1,/players/l/lylesp01.shtml,182lb
1514,6-4,/players/m/manuech01.shtml,195lb
1515,5-11,/players/m/masondo01.shtml,160lb
1516,5-11,/players/m/matiajo01.shtml,170lb
1517,6-2,/players/m/mayru01.shtml,205lb
1518,6-2,/players/m/mcandji01.shtml,185lb
1519,6-2,/players/m/mccoobi01.shtml,195lb
1520,6-2,/players/m/mcfadle01.shtml,195lb
1521,6-0,/players/m/mcgratu01.shtml,170lb
1522,6-1,/players/m/mclaide01.shtml,185lb
1523,5-11,/players/m/millejo04.shtml,195lb
1524,5-10,/players/m/mingost01.shtml,165lb
1525,6-1,/players/m/montgbo01.shtml,195lb
1526,6-1,/players/m/moockjo01.shtml,180lb
1527,5-11,/players/m/moraljo01.shtml,187lb
1528,6-0,/players/m/mortoca01.shtml,200lb
1529,6-0,/players/m/murakma01.shtml,180lb
1530,6-1,/players/m/murphbi01.shtml,190lb
1531,6-0,/players/n/nagelru01.shtml,205lb
1532,6-3,/players/n/neibaga01.shtml,200lb
1533,5-10,/players/n/nelsoda01.shtml,160lb
1534,6-3,/players/n/nelsoro02.shtml,200lb
1535,6-0,/players/n/nettlgr01.shtml,180lb
1536,6-1,/players/n/niekrjo01.shtml,185lb
1537,6-4,/players/n/nyeri01.shtml,185lb
1538,6-1,/players/o/o'brisy01.shtml,185lb
1539,5-5,/players/p/patekfr01.shtml,148lb
1540,6-1,/players/p/philled03.shtml,190lb
1541,6-2,/players/r/raderdo02.shtml,208lb
1542,6-2,/players/r/ratlipa01.shtml,190lb
1543,6-1,/players/r/rayji01.shtml,185lb
1544,6-5,/players/r/reberfr01.shtml,200lb
1545,6-0,/players/r/renicri01.shtml,188lb
1546,6-5,/players/r/renkost01.shtml,230lb
1547,5-10,/players/r/ricofr01.shtml,180lb
1548,6-3,/players/r/rittwji01.shtml,190lb
1549,6-3,/players/r/roberda05.shtml,195lb
1550,6-2,/players/r/roberri01.shtml,210lb
1551,6-3,/players/r/rounsge01.shtml,205lb
1552,5-11,/players/s/sanchce01.shtml,160lb
1553,6-0,/players/s/sanguma01.shtml,193lb
1554,6-1,/players/s/scherfr01.shtml,195lb
1555,6-0,/players/s/schrobo01.shtml,175lb
1556,6-3,/players/s/schwara01.shtml,230lb
1557,6-2,/players/s/scottge02.shtml,200lb
1558,6-1,/players/s/seaveto01.shtml,195lb
1559,6-2,/players/s/secrido01.shtml,195lb
1560,6-3,/players/s/several01.shtml,220lb
1561,6-0,/players/s/shawdo01.shtml,180lb
1562,6-4,/players/s/singebi01.shtml,184lb
1563,6-5,/players/s/smithdi03.shtml,200lb
1564,6-2,/players/s/staubru01.shtml,190lb
1565,6-4,/players/s/stephbu01.shtml,205lb
1566,5-11,/players/s/stonege03.shtml,190lb
1567,5-10,/players/s/stonebi01.shtml,170lb
1568,6-4,/players/s/suchdi01.shtml,190lb
1569,6-0,/players/s/suthega01.shtml,185lb
1570,5-11,/players/s/swansst01.shtml,168lb
1571,6-2,/players/s/swoboro01.shtml,195lb
1572,6-2,/players/t/tatumke01.shtml,205lb
1573,5-9,/players/t/taylobo01.shtml,170lb
1574,6-2,/players/t/tayloca01.shtml,200lb
1575,6-6,/players/t/thoendi01.shtml,215lb
1576,5-10,/players/t/tischto01.shtml,190lb
1577,6-4,/players/t/tompkro01.shtml,198lb
1578,6-1,/players/u/unserde01.shtml,180lb
1579,5-11,/players/v/vaughgl01.shtml,170lb
1580,6-3,/players/v/vinsoch01.shtml,207lb
1581,5-10,/players/w/watkida01.shtml,185lb
1582,6-2,/players/z/zachach02.shtml,200lb
1583,5-10,/players/z/zamoros01.shtml,178lb
1584,6-3,/players/a/arlinst01.shtml,195lb
1585,5-10,/players/b/bakenda01.shtml,168lb
1586,6-0,/players/b/batesdi01.shtml,190lb
1587,6-1,/players/b/batisra01.shtml,195lb
1588,6-5,/players/b/benneda01.shtml,195lb
1589,6-5,/players/b/blancgi01.shtml,205lb
1590,6-0,/players/b/blancos01.shtml,185lb
1591,6-3,/players/b/bosweda01.shtml,185lb
1592,5-10,/players/b/bowala01.shtml,155lb
1593,5-8,/players/b/brookbo01.shtml,165lb
1594,5-11,/players/b/browncu02.shtml,180lb
1595,6-2,/players/b/brownjo04.shtml,190lb
1596,6-2,/players/b/bunkewa01.shtml,197lb
1597,6-0,/players/c/carewro01.shtml,170lb
1598,6-7,/players/c/chlupbo01.shtml,215lb
1599,5-10,/players/c/chrisbo01.shtml,180lb
1600,6-4,/players/c/colbevi01.shtml,200lb
1601,6-3,/players/c/conigto01.shtml,185lb
1602,5-10,/players/c/coultch01.shtml,172lb
1603,5-10,/players/d/dahlja01.shtml,183lb
1604,5-11,/players/d/davanje01.shtml,175lb
1605,6-1,/players/d/davismi01.shtml,170lb
1606,6-0,/players/d/deanto01.shtml,165lb
1607,6-2,/players/d/dillmbi01.shtml,180lb
1608,6-1,/players/d/dragodi01.shtml,190lb
1609,6-7,/players/d/duffijo01.shtml,210lb
1610,5-11,/players/d/dukesja01.shtml,175lb
1611,6-2,/players/d/duncada01.shtml,190lb
1612,6-0,/players/d/dyerdu01.shtml,187lb
1613,6-3,/players/e/ellisdo01.shtml,205lb
1614,6-2,/players/e/ellisji01.shtml,185lb
1615,6-0,/players/f/fostero01.shtml,185lb
1616,6-0,/players/g/gallaal01.shtml,180lb
1617,5-11,/players/g/garrra01.shtml,185lb
1618,5-11,/players/g/gillipa01.shtml,210lb
1619,5-11,/players/g/goggich01.shtml,175lb
1620,6-1,/players/g/goossgr01.shtml,210lb
1621,6-3,/players/g/gramlto01.shtml,175lb
1622,6-5,/players/h/harrebi02.shtml,215lb
1623,6-3,/players/h/harrito01.shtml,200lb
1624,6-0,/players/h/heplebi01.shtml,160lb
1625,6-2,/players/h/hernaje01.shtml,175lb
1626,6-1,/players/h/hertzst01.shtml,195lb
1627,6-2,/players/h/hillhe02.shtml,190lb
1628,5-11,/players/h/hinslje01.shtml,165lb
1629,6-2,/players/h/holtzke01.shtml,175lb
1630,6-3,/players/h/howarla01.shtml,200lb
1631,6-1,/players/h/huntzst01.shtml,204lb
1632,5-11,/players/j/johnsji03.shtml,175lb
1633,6-1,/players/j/johnsja01.shtml,175lb
1634,6-0,/players/j/jonesga01.shtml,191lb
1635,6-3,/players/j/jurewmi01.shtml,205lb
1636,6-1,/players/k/kekicmi01.shtml,196lb
1637,6-1,/players/k/kenneje01.shtml,170lb
1638,6-3,/players/k/kilkemi01.shtml,175lb
1639,6-2,/players/k/kusnyar01.shtml,197lb
1640,6-0,/players/l/lachere01.shtml,198lb
1641,6-2,/players/l/lampake01.shtml,197lb
1642,5-9,/players/l/lopesda01.shtml,170lb
1643,6-0,/players/l/lummi01.shtml,180lb
1644,5-11,/players/m/maronlo01.shtml,185lb
1645,6-0,/players/m/mashocl01.shtml,182lb
1646,5-11,/players/m/mcraeha01.shtml,180lb
1647,6-2,/players/m/meltobi01.shtml,200lb
1648,6-1,/players/m/messean01.shtml,200lb
1649,6-3,/players/m/millsdi01.shtml,195lb
1650,6-2,/players/m/mittege01.shtml,195lb
1651,6-3,/players/m/mondari01.shtml,193lb
1652,5-10,/players/m/moorega01.shtml,175lb
1653,6-2,/players/m/moschro01.shtml,175lb
1654,6-3,/players/m/murphto02.shtml,185lb
1655,6-5,/players/n/nashji01.shtml,215lb
1656,6-5,/players/n/newmara01.shtml,205lb
1657,6-3,/players/o/o'rildo01.shtml,205lb
1658,6-0,/players/o/odombl01.shtml,178lb
1659,6-4,/players/o/ollomji01.shtml,210lb
1660,6-2,/players/p/paciojo01.shtml,200lb
1661,6-0,/players/p/paepkde01.shtml,202lb
1662,6-3,/players/p/palmeji01.shtml,190lb
1663,6-1,/players/p/panthji01.shtml,190lb
1664,6-0,/players/p/paulmi01.shtml,175lb
